'Elapsed time','ECG ECG'
'seconds','mV'
20.236,-0.017
20.238,-0.016
20.240,-0.019
20.242,-0.022
20.244,-0.025
20.246,-0.027
20.248,-0.027
20.250,-0.024
20.252,-0.020
20.254,-0.016
20.256,-0.013
20.258,-0.010
20.260,-0.008
20.262,-0.007
20.264,-0.005
20.266,-0.002
20.268,0.000
20.270,0.002
20.272,0.003
20.274,0.002
20.276,0.000
20.278,-0.003
20.280,-0.005
20.282,-0.006
20.284,-0.004
20.286,-0.001
20.288,0.004
20.290,0.010
20.292,0.017
20.294,0.023
20.296,0.028
20.298,0.032
20.300,0.035
20.302,0.036
20.304,0.035
20.306,0.034
20.308,0.032
20.310,0.032
20.312,0.033
20.314,0.036
20.316,0.041
20.318,0.046
20.320,0.051
20.322,0.053
20.324,0.054
20.326,0.053
20.328,0.052
20.330,0.053
20.332,0.056
20.334,0.062
20.336,0.069
20.338,0.078
20.340,0.088
20.342,0.097
20.344,0.105
20.346,0.111
20.348,0.117
20.350,0.122
20.352,0.127
20.354,0.131
20.356,0.137
20.358,0.143
20.360,0.151
20.362,0.161
20.364,0.171
20.366,0.183
20.368,0.193
20.370,0.203
20.372,0.210
20.374,0.214
20.376,0.217
20.378,0.219
20.380,0.220
20.382,0.223
20.384,0.227
20.386,0.232
20.388,0.238
20.390,0.245
20.392,0.251
20.394,0.256
20.396,0.260
20.398,0.263
20.400,0.263
20.402,0.263
20.404,0.260
20.406,0.257
20.408,0.252
20.410,0.246
20.412,0.239
20.414,0.231
20.416,0.222
20.418,0.210
20.420,0.198
20.422,0.185
20.424,0.171
20.426,0.157
20.428,0.143
20.430,0.129
20.432,0.114
20.434,0.099
20.436,0.084
20.438,0.070
20.440,0.055
20.442,0.042
20.444,0.029
20.446,0.017
20.448,0.007
20.450,-0.002
20.452,-0.008
20.454,-0.014
20.456,-0.017
20.458,-0.020
20.460,-0.023
20.462,-0.027
20.464,-0.031
20.466,-0.035
20.468,-0.039
20.470,-0.044
20.472,-0.048
20.474,-0.052
20.476,-0.055
20.478,-0.057
20.480,-0.058
20.482,-0.058
20.484,-0.058
20.486,-0.058
20.488,-0.059
20.490,-0.062
20.492,-0.065
20.494,-0.068
20.496,-0.071
20.498,-0.073
20.500,-0.073
20.502,-0.073
20.504,-0.072
20.506,-0.071
20.508,-0.070
20.510,-0.069
20.512,-0.068
20.514,-0.067
20.516,-0.067
20.518,-0.068
20.520,-0.069
20.522,-0.071
20.524,-0.072
20.526,-0.072
20.528,-0.072
20.530,-0.071
20.532,-0.070
20.534,-0.070
20.536,-0.069
20.538,-0.069
20.540,-0.068
20.542,-0.067
20.544,-0.066
20.546,-0.065
20.548,-0.064
20.550,-0.065
20.552,-0.066
20.554,-0.066
20.556,-0.067
20.558,-0.066
20.560,-0.065
20.562,-0.063
20.564,-0.061
20.566,-0.059
20.568,-0.058
20.570,-0.058
20.572,-0.058
20.574,-0.058
20.576,-0.057
20.578,-0.057
20.580,-0.056
20.582,-0.056
20.584,-0.056
20.586,-0.056
20.588,-0.057
20.590,-0.057
20.592,-0.057
20.594,-0.056
20.596,-0.055
20.598,-0.054
20.600,-0.054
20.602,-0.054
20.604,-0.054
20.606,-0.054
20.608,-0.053
20.610,-0.051
20.612,-0.050
20.614,-0.048
20.616,-0.048
20.618,-0.049
20.620,-0.051
20.622,-0.053
20.624,-0.056
20.626,-0.058
20.628,-0.060
20.630,-0.061
20.632,-0.062
20.634,-0.063
20.636,-0.063
20.638,-0.063
20.640,-0.062
20.642,-0.061
20.644,-0.059
20.646,-0.058
20.648,-0.057
20.650,-0.058
20.652,-0.059
20.654,-0.062
20.656,-0.065
20.658,-0.068
20.660,-0.070
20.662,-0.071
20.664,-0.070
20.666,-0.068
20.668,-0.065
20.670,-0.062
20.672,-0.059
20.674,-0.057
20.676,-0.056
20.678,-0.055
20.680,-0.055
20.682,-0.055
20.684,-0.054
20.686,-0.054
20.688,-0.053
20.690,-0.052
20.692,-0.051
20.694,-0.048
20.696,-0.046
20.698,-0.043
20.700,-0.041
20.702,-0.041
20.704,-0.041
20.706,-0.043
20.708,-0.043
20.710,-0.043
20.712,-0.040
20.714,-0.035
20.716,-0.028
20.718,-0.020
20.720,-0.013
20.722,-0.006
20.724,-0.002
20.726,0.002
20.728,0.004
20.730,0.007
20.732,0.011
20.734,0.015
20.736,0.019
20.738,0.023
20.740,0.026
20.742,0.027
20.744,0.027
20.746,0.025
20.748,0.021
20.750,0.016
20.752,0.009
20.754,0.001
20.756,-0.008
20.758,-0.019
20.760,-0.030
20.762,-0.041
20.764,-0.051
20.766,-0.059
20.768,-0.065
20.770,-0.068
20.772,-0.069
20.774,-0.069
20.776,-0.069
20.778,-0.069
20.780,-0.072
20.782,-0.075
20.784,-0.080
20.786,-0.084
20.788,-0.087
20.790,-0.087
20.792,-0.085
20.794,-0.082
20.796,-0.079
20.798,-0.076
20.800,-0.076
20.802,-0.077
20.804,-0.079
20.806,-0.082
20.808,-0.083
20.810,-0.082
20.812,-0.079
20.814,-0.074
20.816,-0.070
20.818,-0.067
20.820,-0.066
20.822,-0.068
20.824,-0.075
20.826,-0.084
20.828,-0.095
20.830,-0.106
20.832,-0.116
20.834,-0.121
20.836,-0.120
20.838,-0.111
20.840,-0.091
20.842,-0.058
20.844,-0.010
20.846,0.056
20.848,0.139
20.850,0.237
20.852,0.346
20.854,0.456
20.856,0.559
20.858,0.647
20.860,0.710
20.862,0.742
20.864,0.735
20.866,0.686
20.868,0.592
20.870,0.457
20.872,0.290
20.874,0.107
20.876,-0.071
20.878,-0.226
20.880,-0.344
20.882,-0.418
20.884,-0.451
20.886,-0.453
20.888,-0.434
20.890,-0.405
20.892,-0.375
20.894,-0.347
20.896,-0.324
20.898,-0.304
20.900,-0.286
20.902,-0.271
20.904,-0.255
20.906,-0.236
20.908,-0.214
20.910,-0.187
20.912,-0.157
20.914,-0.128
20.916,-0.101
20.918,-0.081
20.920,-0.070
20.922,-0.066
20.924,-0.067
20.926,-0.069
20.928,-0.071
20.930,-0.070
20.932,-0.065
20.934,-0.058
20.936,-0.051
20.938,-0.045
20.940,-0.041
20.942,-0.039
20.944,-0.039
20.946,-0.039
20.948,-0.040
20.950,-0.039
20.952,-0.036
20.954,-0.031
20.956,-0.026
20.958,-0.021
20.960,-0.017
20.962,-0.016
20.964,-0.017
20.966,-0.019
20.968,-0.021
20.970,-0.023
20.972,-0.022
20.974,-0.020
20.976,-0.017
20.978,-0.014
20.980,-0.012
20.982,-0.012
20.984,-0.013
20.986,-0.015
20.988,-0.016
20.990,-0.016
20.992,-0.014
20.994,-0.011
20.996,-0.008
20.998,-0.004
21.000,-0.002
21.002,0.000
21.004,0.001
21.006,0.002
21.008,0.003
21.010,0.003
21.012,0.004
21.014,0.005
21.016,0.007
21.018,0.009
21.020,0.012
21.022,0.015
21.024,0.018
21.026,0.020
21.028,0.022
21.030,0.023
21.032,0.025
21.034,0.027
21.036,0.029
21.038,0.032
21.040,0.035
21.042,0.038
21.044,0.042
21.046,0.046
21.048,0.051
21.050,0.056
21.052,0.062
21.054,0.068
21.056,0.074
21.058,0.081
21.060,0.086
21.062,0.092
21.064,0.096
21.066,0.100
21.068,0.104
21.070,0.107
21.072,0.111
21.074,0.116
21.076,0.121
21.078,0.128
21.080,0.135
21.082,0.143
21.084,0.151
21.086,0.159
21.088,0.167
21.090,0.175
21.092,0.184
21.094,0.192
21.096,0.199
21.098,0.206
21.100,0.212
21.102,0.217
21.104,0.221
21.106,0.225
21.108,0.230
21.110,0.235
21.112,0.240
21.114,0.245
21.116,0.250
21.118,0.254
21.120,0.258
21.122,0.261
21.124,0.263
21.126,0.264
21.128,0.262
21.130,0.259
21.132,0.254
21.134,0.247
21.136,0.239
21.138,0.230
21.140,0.219
21.142,0.208
21.144,0.197
21.146,0.185
21.148,0.172
21.150,0.159
21.152,0.145
21.154,0.130
21.156,0.115
21.158,0.100
21.160,0.085
21.162,0.071
21.164,0.059
21.166,0.048
21.168,0.037
21.170,0.028
21.172,0.019
21.174,0.011
21.176,0.003
21.178,-0.004
21.180,-0.009
21.182,-0.013
21.184,-0.017
21.186,-0.019
21.188,-0.022
21.190,-0.025
21.192,-0.028
21.194,-0.032
21.196,-0.037
21.198,-0.040
21.200,-0.043
21.202,-0.044
21.204,-0.045
21.206,-0.046
21.208,-0.046
21.210,-0.047
21.212,-0.048
21.214,-0.049
21.216,-0.051
21.218,-0.052
21.220,-0.054
21.222,-0.056
21.224,-0.057
21.226,-0.058
21.228,-0.058
21.230,-0.057
21.232,-0.056
21.234,-0.054
21.236,-0.052
21.238,-0.051
21.240,-0.050
21.242,-0.051
21.244,-0.052
21.246,-0.054
21.248,-0.056
21.250,-0.056
21.252,-0.056
21.254,-0.054
21.256,-0.052
21.258,-0.050
21.260,-0.047
21.262,-0.046
21.264,-0.046
21.266,-0.046
21.268,-0.047
21.270,-0.048
21.272,-0.049
21.274,-0.049
21.276,-0.049
21.278,-0.048
21.280,-0.048
21.282,-0.047
21.284,-0.047
21.286,-0.048
21.288,-0.049
21.290,-0.049
21.292,-0.050
21.294,-0.050
21.296,-0.050
21.298,-0.051
21.300,-0.051
21.302,-0.051
21.304,-0.050
21.306,-0.049
21.308,-0.048
21.310,-0.046
21.312,-0.045
21.314,-0.045
21.316,-0.046
21.318,-0.046
21.320,-0.047
21.322,-0.047
21.324,-0.047
21.326,-0.045
21.328,-0.044
21.330,-0.043
21.332,-0.042
21.334,-0.042
21.336,-0.042
21.338,-0.043
21.340,-0.044
21.342,-0.045
21.344,-0.047
21.346,-0.048
21.348,-0.049
21.350,-0.050
21.352,-0.050
21.354,-0.049
21.356,-0.048
21.358,-0.047
21.360,-0.047
21.362,-0.047
21.364,-0.048
21.366,-0.050
21.368,-0.052
21.370,-0.054
21.372,-0.057
21.374,-0.058
21.376,-0.059
21.378,-0.058
21.380,-0.057
21.382,-0.055
21.384,-0.053
21.386,-0.051
21.388,-0.049
21.390,-0.048
21.392,-0.047
21.394,-0.048
21.396,-0.049
21.398,-0.052
21.400,-0.055
21.402,-0.059
21.404,-0.061
21.406,-0.061
21.408,-0.059
21.410,-0.056
21.412,-0.053
21.414,-0.051
21.416,-0.050
21.418,-0.050
21.420,-0.051
21.422,-0.051
21.424,-0.051
21.426,-0.050
21.428,-0.048
21.430,-0.045
21.432,-0.042
21.434,-0.039
21.436,-0.037
21.438,-0.034
21.440,-0.032
21.442,-0.030
21.444,-0.029
21.446,-0.029
21.448,-0.029
21.450,-0.030
21.452,-0.031
21.454,-0.030
21.456,-0.028
21.458,-0.024
21.460,-0.018
21.462,-0.012
21.464,-0.005
21.466,0.002
21.468,0.007
21.470,0.011
21.472,0.014
21.474,0.018
21.476,0.022
21.478,0.027
21.480,0.033
21.482,0.039
21.484,0.044
21.486,0.046
21.488,0.045
21.490,0.042
21.492,0.038
21.494,0.032
21.496,0.026
21.498,0.019
21.500,0.011
21.502,0.002
21.504,-0.009
21.506,-0.022
21.508,-0.035
21.510,-0.047
21.512,-0.057
21.514,-0.064
21.516,-0.068
21.518,-0.069
21.520,-0.068
21.522,-0.066
21.524,-0.065
21.526,-0.065
21.528,-0.067
21.530,-0.070
21.532,-0.072
21.534,-0.073
21.536,-0.072
21.538,-0.069
21.540,-0.065
21.542,-0.061
21.544,-0.058
21.546,-0.058
21.548,-0.060
21.550,-0.064
21.552,-0.068
21.554,-0.072
21.556,-0.074
21.558,-0.075
21.560,-0.073
21.562,-0.069
21.564,-0.066
21.566,-0.064
21.568,-0.065
21.570,-0.069
21.572,-0.077
21.574,-0.088
21.576,-0.100
21.578,-0.109
21.580,-0.114
21.582,-0.112
21.584,-0.101
21.586,-0.079
21.588,-0.043
21.590,0.008
21.592,0.077
21.594,0.163
21.596,0.265
21.598,0.375
21.600,0.486
21.602,0.587
21.604,0.669
21.606,0.725
21.608,0.748
21.610,0.733
21.612,0.675
21.614,0.573
21.616,0.430
21.618,0.257
21.620,0.070
21.622,-0.110
21.624,-0.264
21.626,-0.378
21.628,-0.445
21.630,-0.471
21.632,-0.465
21.634,-0.439
21.636,-0.406
21.638,-0.372
21.640,-0.341
21.642,-0.316
21.644,-0.295
21.646,-0.277
21.648,-0.261
21.650,-0.243
21.652,-0.223
21.654,-0.198
21.656,-0.169
21.658,-0.138
21.660,-0.107
21.662,-0.082
21.664,-0.063
21.666,-0.054
21.668,-0.052
21.670,-0.056
21.672,-0.061
21.674,-0.065
21.676,-0.065
21.678,-0.060
21.680,-0.053
21.682,-0.044
21.684,-0.037
21.686,-0.032
21.688,-0.030
21.690,-0.030
21.692,-0.032
21.694,-0.034
21.696,-0.033
21.698,-0.030
21.700,-0.025
21.702,-0.019
21.704,-0.013
21.706,-0.009
21.708,-0.008
21.710,-0.011
21.712,-0.015
21.714,-0.020
21.716,-0.024
21.718,-0.026
21.720,-0.024
21.722,-0.021
21.724,-0.016
21.726,-0.012
21.728,-0.009
21.730,-0.007
21.732,-0.007
21.734,-0.008
21.736,-0.009
21.738,-0.010
21.740,-0.009
21.742,-0.007
21.744,-0.004
21.746,-0.000
21.748,0.004
21.750,0.007
21.752,0.010
21.754,0.012
21.756,0.014
21.758,0.016
21.760,0.018
21.762,0.020
21.764,0.021
21.766,0.022
21.768,0.023
21.770,0.025
21.772,0.026
21.774,0.029
21.776,0.032
21.778,0.035
21.780,0.038
21.782,0.041
21.784,0.043
21.786,0.045
21.788,0.047
21.790,0.049
21.792,0.052
21.794,0.056
21.796,0.060
21.798,0.066
21.800,0.071
21.802,0.076
21.804,0.081
21.806,0.086
21.808,0.090
21.810,0.094
21.812,0.098
21.814,0.103
21.816,0.108
21.818,0.113
21.820,0.118
21.822,0.123
21.824,0.129
21.826,0.135
21.828,0.142
21.830,0.149
21.832,0.157
21.834,0.165
21.836,0.173
21.838,0.181
21.840,0.188
21.842,0.196
21.844,0.204
21.846,0.212
21.848,0.220
21.850,0.227
21.852,0.233
21.854,0.238
21.856,0.242
21.858,0.245
21.860,0.248
21.862,0.251
21.864,0.254
21.866,0.258
21.868,0.261
21.870,0.264
21.872,0.266
21.874,0.267
21.876,0.266
21.878,0.262
21.880,0.256
21.882,0.247
21.884,0.235
21.886,0.221
21.888,0.207
21.890,0.192
21.892,0.179
21.894,0.167
21.896,0.155
21.898,0.143
21.900,0.131
21.902,0.118
21.904,0.105
21.906,0.092
21.908,0.080
21.910,0.067
21.912,0.055
21.914,0.044
21.916,0.032
21.918,0.022
21.920,0.014
21.922,0.006
21.924,-0.001
21.926,-0.007
21.928,-0.013
21.930,-0.020
21.932,-0.026
21.934,-0.033
21.936,-0.038
21.938,-0.043
21.940,-0.046
21.942,-0.049
21.944,-0.051
21.946,-0.052
21.948,-0.053
21.950,-0.054
21.952,-0.055
21.954,-0.055
21.956,-0.056
21.958,-0.057
21.960,-0.058
21.962,-0.059
21.964,-0.059
21.966,-0.060
21.968,-0.060
21.970,-0.060
21.972,-0.060
21.974,-0.061
21.976,-0.061
21.978,-0.062
21.980,-0.063
21.982,-0.062
21.984,-0.061
21.986,-0.060
21.988,-0.059
21.990,-0.059
21.992,-0.058
21.994,-0.058
21.996,-0.058
21.998,-0.058
22.000,-0.059
22.002,-0.059
22.004,-0.060
22.006,-0.061
22.008,-0.061
22.010,-0.062
22.012,-0.062
22.014,-0.061
22.016,-0.061
22.018,-0.060
22.020,-0.059
22.022,-0.058
22.024,-0.057
22.026,-0.057
22.028,-0.056
22.030,-0.055
22.032,-0.055
22.034,-0.054
22.036,-0.054
22.038,-0.055
22.040,-0.056
22.042,-0.057
22.044,-0.058
22.046,-0.059
22.048,-0.058
22.050,-0.058
22.052,-0.056
22.054,-0.055
22.056,-0.054
22.058,-0.053
22.060,-0.053
22.062,-0.053
22.064,-0.053
22.066,-0.053
22.068,-0.053
22.070,-0.054
22.072,-0.055
22.074,-0.056
22.076,-0.057
22.078,-0.058
22.080,-0.058
22.082,-0.058
22.084,-0.057
22.086,-0.057
22.088,-0.056
22.090,-0.057
22.092,-0.057
22.094,-0.058
22.096,-0.058
22.098,-0.057
22.100,-0.056
22.102,-0.055
22.104,-0.055
22.106,-0.056
22.108,-0.057
22.110,-0.058
22.112,-0.059
22.114,-0.059
22.116,-0.060
22.118,-0.060
22.120,-0.061
22.122,-0.062
22.124,-0.063
22.126,-0.064
22.128,-0.063
22.130,-0.062
22.132,-0.060
22.134,-0.058
22.136,-0.057
22.138,-0.056
22.140,-0.056
22.142,-0.057
22.144,-0.057
22.146,-0.057
22.148,-0.058
22.150,-0.058
22.152,-0.057
22.154,-0.057
22.156,-0.058
22.158,-0.059
22.160,-0.060
22.162,-0.061
22.164,-0.062
22.166,-0.062
22.168,-0.062
22.170,-0.062
22.172,-0.062
22.174,-0.062
22.176,-0.062
22.178,-0.062
22.180,-0.061
22.182,-0.061
22.184,-0.060
22.186,-0.061
22.188,-0.061
22.190,-0.062
22.192,-0.062
22.194,-0.062
22.196,-0.061
22.198,-0.059
22.200,-0.058
22.202,-0.056
22.204,-0.055
22.206,-0.054
22.208,-0.052
22.210,-0.050
22.212,-0.047
22.214,-0.043
22.216,-0.039
22.218,-0.035
22.220,-0.031
22.222,-0.028
22.224,-0.026
22.226,-0.025
22.228,-0.023
22.230,-0.023
22.232,-0.021
22.234,-0.020
22.236,-0.017
22.238,-0.013
22.240,-0.008
22.242,-0.002
22.244,0.005
22.246,0.011
22.248,0.016
22.250,0.020
22.252,0.023
22.254,0.024
22.256,0.024
22.258,0.025
22.260,0.026
22.262,0.027
22.264,0.030
22.266,0.034
22.268,0.037
22.270,0.039
22.272,0.039
22.274,0.037
22.276,0.033
22.278,0.028
22.280,0.022
22.282,0.015
22.284,0.009
22.286,0.001
22.288,-0.008
22.290,-0.019
22.292,-0.030
22.294,-0.042
22.296,-0.053
22.298,-0.061
22.300,-0.068
22.302,-0.071
22.304,-0.072
22.306,-0.071
22.308,-0.070
22.310,-0.068
22.312,-0.068
22.314,-0.070
22.316,-0.073
22.318,-0.076
22.320,-0.078
22.322,-0.078
22.324,-0.077
22.326,-0.075
22.328,-0.073
22.330,-0.072
22.332,-0.073
22.334,-0.076
22.336,-0.080
22.338,-0.083
22.340,-0.084
22.342,-0.082
22.344,-0.079
22.346,-0.076
22.348,-0.073
22.350,-0.073
22.352,-0.076
22.354,-0.082
22.356,-0.090
22.358,-0.100
22.360,-0.110
22.362,-0.118
22.364,-0.123
22.366,-0.124
22.368,-0.118
22.370,-0.102
22.372,-0.075
22.374,-0.034
22.376,0.026
22.378,0.104
22.380,0.199
22.382,0.308
22.384,0.422
22.386,0.532
22.388,0.629
22.390,0.703
22.392,0.746
22.394,0.751
22.396,0.714
22.398,0.630
22.400,0.502
22.402,0.338
22.404,0.152
22.406,-0.035
22.408,-0.202
22.410,-0.332
22.412,-0.418
22.414,-0.458
22.416,-0.462
22.418,-0.441
22.420,-0.410
22.422,-0.376
22.424,-0.347
22.426,-0.323
22.428,-0.304
22.430,-0.289
22.432,-0.275
22.434,-0.260
22.436,-0.243
22.438,-0.220
22.440,-0.193
22.442,-0.161
22.444,-0.128
22.446,-0.098
22.448,-0.073
22.450,-0.057
22.452,-0.049
22.454,-0.048
22.456,-0.051
22.458,-0.055
22.460,-0.056
22.462,-0.053
22.464,-0.047
22.466,-0.040
22.468,-0.033
22.470,-0.028
22.472,-0.027
22.474,-0.029
22.476,-0.033
22.478,-0.036
22.480,-0.036
22.482,-0.033
22.484,-0.028
22.486,-0.021
22.488,-0.015
22.490,-0.011
22.492,-0.010
22.494,-0.012
22.496,-0.014
22.498,-0.017
22.500,-0.018
22.502,-0.017
22.504,-0.014
22.506,-0.010
22.508,-0.006
22.510,-0.002
22.512,0.001
22.514,0.002
22.516,0.002
22.518,0.001
22.520,0.001
22.522,0.002
22.524,0.004
22.526,0.008
22.528,0.012
22.530,0.016
22.532,0.020
22.534,0.021
22.536,0.022
22.538,0.021
22.540,0.020
22.542,0.019
22.544,0.020
22.546,0.022
22.548,0.025
22.550,0.029
22.552,0.033
22.554,0.036
22.556,0.040
22.558,0.042
22.560,0.044
22.562,0.045
22.564,0.046
22.566,0.046
22.568,0.047
22.570,0.049
22.572,0.051
22.574,0.054
22.576,0.058
22.578,0.061
22.580,0.065
22.582,0.068
22.584,0.071
22.586,0.073
22.588,0.076
22.590,0.080
22.592,0.084
22.594,0.088
22.596,0.094
22.598,0.099
22.600,0.105
22.602,0.111
22.604,0.117
22.606,0.124
22.608,0.131
22.610,0.139
22.612,0.147
22.614,0.154
22.616,0.161
22.618,0.168
22.620,0.174
22.622,0.179
22.624,0.184
22.626,0.189
22.628,0.195
22.630,0.201
22.632,0.208
22.634,0.215
22.636,0.222
22.638,0.229
22.640,0.235
22.642,0.241
22.644,0.246
22.646,0.250
22.648,0.252
22.650,0.254
22.652,0.255
22.654,0.256
22.656,0.257
22.658,0.258
22.660,0.259
22.662,0.259
22.664,0.258
22.666,0.255
22.668,0.249
22.670,0.241
22.672,0.230
22.674,0.218
22.676,0.204
22.678,0.190
22.680,0.176
22.682,0.162
22.684,0.149
22.686,0.136
22.688,0.124
22.690,0.111
22.692,0.099
22.694,0.087
22.696,0.075
22.698,0.063
22.700,0.052
22.702,0.041
22.704,0.031
22.706,0.022
22.708,0.014
22.710,0.006
22.712,-0.001
22.714,-0.008
22.716,-0.013
22.718,-0.019
22.720,-0.024
22.722,-0.029
22.724,-0.033
22.726,-0.037
22.728,-0.040
22.730,-0.042
22.732,-0.043
22.734,-0.044
22.736,-0.045
22.738,-0.046
22.740,-0.047
22.742,-0.049
22.744,-0.049
22.746,-0.050
22.748,-0.051
22.750,-0.053
22.752,-0.054
22.754,-0.057
22.756,-0.059
22.758,-0.061
22.760,-0.062
22.762,-0.063
22.764,-0.063
22.766,-0.063
22.768,-0.063
22.770,-0.062
22.772,-0.061
22.774,-0.060
22.776,-0.058
22.778,-0.058
22.780,-0.057
22.782,-0.057
22.784,-0.058
22.786,-0.058
22.788,-0.058
22.790,-0.057
22.792,-0.056
22.794,-0.055
22.796,-0.055
22.798,-0.054
22.800,-0.054
22.802,-0.055
22.804,-0.056
22.806,-0.058
22.808,-0.059
22.810,-0.061
22.812,-0.062
22.814,-0.061
22.816,-0.060
22.818,-0.057
22.820,-0.055
22.822,-0.052
22.824,-0.050
22.826,-0.050
22.828,-0.050
22.830,-0.051
22.832,-0.051
22.834,-0.051
22.836,-0.051
22.838,-0.050
22.840,-0.050
22.842,-0.051
22.844,-0.051
22.846,-0.051
22.848,-0.051
22.850,-0.051
22.852,-0.051
22.854,-0.051
22.856,-0.052
22.858,-0.054
22.860,-0.056
22.862,-0.057
22.864,-0.059
22.866,-0.059
22.868,-0.059
22.870,-0.059
22.872,-0.059
22.874,-0.059
22.876,-0.059
22.878,-0.059
22.880,-0.058
22.882,-0.058
22.884,-0.058
22.886,-0.057
22.888,-0.056
22.890,-0.056
22.892,-0.056
22.894,-0.057
22.896,-0.059
22.898,-0.062
22.900,-0.064
22.902,-0.065
22.904,-0.065
22.906,-0.065
22.908,-0.063
22.910,-0.061
22.912,-0.059
22.914,-0.057
22.916,-0.056
22.918,-0.056
22.920,-0.056
22.922,-0.058
22.924,-0.060
22.926,-0.061
22.928,-0.062
22.930,-0.062
22.932,-0.060
22.934,-0.058
22.936,-0.055
22.938,-0.054
22.940,-0.053
22.942,-0.054
22.944,-0.056
22.946,-0.058
22.948,-0.058
22.950,-0.057
22.952,-0.055
22.954,-0.050
22.956,-0.046
22.958,-0.042
22.960,-0.039
22.962,-0.037
22.964,-0.036
22.966,-0.036
22.968,-0.036
22.970,-0.036
22.972,-0.035
22.974,-0.034
22.976,-0.032
22.978,-0.028
22.980,-0.022
22.982,-0.014
22.984,-0.006
22.986,0.001
22.988,0.006
22.990,0.007
22.992,0.006
22.994,0.004
22.996,0.002
22.998,0.004
23.000,0.008
23.002,0.016
23.004,0.023
23.006,0.030
23.008,0.033
23.010,0.033
23.012,0.030
23.014,0.024
23.016,0.017
23.018,0.009
23.020,0.000
23.022,-0.009
23.024,-0.018
23.026,-0.028
23.028,-0.038
23.030,-0.047
23.032,-0.056
23.034,-0.064
23.036,-0.070
23.038,-0.075
23.040,-0.078
23.042,-0.080
23.044,-0.081
23.046,-0.081
23.048,-0.082
23.050,-0.083
23.052,-0.084
23.054,-0.085
23.056,-0.086
23.058,-0.086
23.060,-0.084
23.062,-0.082
23.064,-0.080
23.066,-0.078
23.068,-0.079
23.070,-0.082
23.072,-0.086
23.074,-0.090
23.076,-0.093
23.078,-0.094
23.080,-0.092
23.082,-0.088
23.084,-0.084
23.086,-0.081
23.088,-0.080
23.090,-0.083
23.092,-0.087
23.094,-0.094
23.096,-0.102
23.098,-0.110
23.100,-0.117
23.102,-0.122
23.104,-0.121
23.106,-0.114
23.108,-0.099
23.110,-0.071
23.112,-0.029
23.114,0.030
23.116,0.108
23.118,0.202
23.120,0.307
23.122,0.417
23.124,0.522
23.126,0.612
23.128,0.678
23.130,0.711
23.132,0.705
23.134,0.655
23.136,0.559
23.138,0.423
23.140,0.255
23.142,0.071
23.144,-0.108
23.146,-0.264
23.148,-0.382
23.150,-0.454
23.152,-0.483
23.154,-0.478
23.156,-0.452
23.158,-0.416
23.160,-0.381
23.162,-0.350
23.164,-0.327
23.166,-0.310
23.168,-0.296
23.170,-0.284
23.172,-0.270
23.174,-0.253
23.176,-0.232
23.178,-0.206
23.180,-0.176
23.182,-0.145
23.184,-0.116
23.186,-0.093
23.188,-0.076
23.190,-0.068
23.192,-0.065
23.194,-0.067
23.196,-0.069
23.198,-0.070
23.200,-0.068
23.202,-0.062
23.204,-0.055
23.206,-0.048
23.208,-0.042
23.210,-0.039
23.212,-0.038
23.214,-0.039
23.216,-0.040
23.218,-0.039
23.220,-0.037
23.222,-0.032
23.224,-0.026
23.226,-0.020
23.228,-0.016
23.230,-0.015
23.232,-0.016
23.234,-0.020
23.236,-0.024
23.238,-0.026
23.240,-0.025
23.242,-0.022
23.244,-0.017
23.246,-0.012
23.248,-0.007
23.250,-0.005
23.252,-0.004
23.254,-0.005
23.256,-0.007
23.258,-0.008
23.260,-0.009
23.262,-0.009
23.264,-0.009
23.266,-0.008
23.268,-0.006
23.270,-0.004
23.272,-0.001
23.274,0.002
23.276,0.006
23.278,0.009
23.280,0.011
23.282,0.012
23.284,0.013
23.286,0.014
23.288,0.014
23.290,0.015
23.292,0.018
23.294,0.021
23.296,0.025
23.298,0.030
23.300,0.035
23.302,0.040
23.304,0.044
23.306,0.047
23.308,0.049
23.310,0.050
23.312,0.051
23.314,0.052
23.316,0.054
23.318,0.057
23.320,0.061
23.322,0.066
23.324,0.071
23.326,0.076
23.328,0.082
23.330,0.087
23.332,0.092
23.334,0.096
23.336,0.100
23.338,0.104
23.340,0.108
23.342,0.114
23.344,0.120
23.346,0.128
23.348,0.136
23.350,0.146
23.352,0.155
23.354,0.164
23.356,0.173
23.358,0.181
23.360,0.187
23.362,0.193
23.364,0.198
23.366,0.203
23.368,0.208
23.370,0.212
23.372,0.217
23.374,0.222
23.376,0.228
23.378,0.234
23.380,0.239
23.382,0.245
23.384,0.250
23.386,0.255
23.388,0.260
23.390,0.264
23.392,0.267
23.394,0.269
23.396,0.268
23.398,0.265
23.400,0.260
23.402,0.253
23.404,0.244
23.406,0.235
23.408,0.224
23.410,0.212
23.412,0.199
23.414,0.185
23.416,0.171
23.418,0.158
23.420,0.145
23.422,0.132
23.424,0.119
23.426,0.105
23.428,0.091
23.430,0.077
23.432,0.063
23.434,0.049
23.436,0.036
23.438,0.025
23.440,0.016
23.442,0.007
23.444,-0.001
23.446,-0.009
23.448,-0.016
23.450,-0.022
23.452,-0.028
23.454,-0.032
23.456,-0.037
23.458,-0.040
23.460,-0.043
23.462,-0.045
23.464,-0.047
23.466,-0.049
23.468,-0.050
